children's multivit with extra c chewable tablet (OTC),https://www.webmd.com/drugs/2/drug-59393-5249/childrens-multivit-w-extra-c/details
"children's vitamin w/extra c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-59402-5249/childrens-vitamin-w-extra-c-tablet-chewable/details
"childrens multi vits/extra c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2195-5249/childrens-multi-vits-extra-c-tablet-chewable/details
"childrens multi-vits/c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2197-5249/childrens-multi-vits-c-tablet-chewable/details
"childrens multivits/extra c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2183-5249/childrens-multivits-extra-c-tablet-chewable/details
"childrens vitamins/extra c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2193-5249/childrens-vitamins-extra-c-tablet-chewable/details
"childs chew/c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2199-5249/childs-chew-c-tablet-chewable/details
"childs multi-vit/c tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-2167-5249/childs-multi-vit-c-tablet-chewable/details
"circus mates w/vit c/iron tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-59448-5249/circus-mates-w-vit-c-iron-tablet-chewable/details
"citrus-c-500 tablet, chewable (OTC)",https://www.webmd.com/drugs/2/drug-58319-106/citrus-c-tablet-chewable/details
codecon-c liquid (OTC),https://www.webmd.com/drugs/2/drug-55158-3172/codecon-c-liquid/details
com-vi c capsule (OTC),https://www.webmd.com/drugs/2/drug-58625-9038/com-vi-c-capsule/details
com-vi-c capsule (RX/OTC),https://www.webmd.com/drugs/2/drug-58566-6106/com-vi-c-capsule/details
com-vi-c tablet (RX/OTC),https://www.webmd.com/drugs/2/drug-58566-9038/com-vi-c-tablet/details
combee-c tablet (OTC),https://www.webmd.com/drugs/2/drug-58655-9038/combee-c-tablet/details
cvs vitamin c tablet (),https://www.webmd.com/drugs/2/drug-18244-106/cvs-vitamin-c-tablet/details
